,0,1,2,3,4,5,6
7526,東京,08923348n,Yeddo,yeddo%1:15:00::,NOUN,bn:00015558n,False
7527,東京,08923348n,Yedo,yedo%1:15:00::,NOUN,bn:00015558n,False
7528,東京,08923348n,Edo,edo%1:15:00::,NOUN,bn:00015558n,False
7529,東京,08923348n,Japanese_capital,japanese_capital%1:15:00::,NOUN,bn:00015558n,False
7530,東京,08923348n,capital_of_Japan,capital_of_japan%1:15:00::,NOUN,bn:00015558n,False
7531,消化,13465809n,digestion,digestion%1:22:00::,NOUN,bn:00027066n,False
7532,消化,13434688n,assimilation,assimilation%1:22:01::,NOUN,bn:00000474n,True
7533,消化,13434688n,absorption,absorption%1:22:01::,NOUN,bn:00000474n,False
7534,旗,03354903n,flag,flag%1:06:00::,NOUN,bn:00034960n,True
7535,戳,00334935n,jab,jab%1:04:01::,NOUN,bn:00047785n,False
7536,戳,00334935n,jabbing,jabbing%1:04:00::,NOUN,bn:00047785n,True
7537,戳,00334935n,poke,poke%1:04:01::,NOUN,bn:00047785n,False
7538,戳,00334935n,poking,poking%1:04:00::,NOUN,bn:00047785n,False
7539,戳,00334935n,thrust,thrust%1:04:02::,NOUN,bn:00047785n,False
7540,戳,00334935n,thrusting,thrusting%1:04:00::,NOUN,bn:00047785n,False
7541,戳,01231652v,knife,knife%2:35:00::,VERB,bn:00090126v,False
7542,戳,02123298v,prickle,prickle%2:39:01::,VERB,bn:00092013v,False
7543,戳,01231652v,stab,stab%2:35:02::,VERB,bn:00090126v,False
7544,戳,02122983v,tingle,tingle%2:39:00::,VERB,bn:00092015v,False
7545,戳,02123424v,prick,prick%2:39:00::,VERB,bn:00092012v,False
7546,戳,02123424v,sting,sting%2:39:00::,VERB,bn:00092012v,False
7547,戳,02123424v,twinge,twinge%2:39:00::,VERB,bn:00092012v,False
7548,戳,02122983v,prickle,prickle%2:39:00::,VERB,bn:00092015v,False
7549,戳,01445407v,sting,sting%2:35:01::,VERB,bn:00083518v,False
7550,戳,01445407v,bite,bite%2:35:02::,VERB,bn:00083518v,False
7551,戳,02123298v,prick,prick%2:39:01::,VERB,bn:00092013v,False
7552,戳,01445407v,prick,prick%2:35:03::,VERB,bn:00083518v,False
7553,股市,04323026n,stock_exchange,stock_exchange%1:06:00::,NOUN,bn:00070218n,False
7554,股市,04323026n,stock_market,stock_market%1:06:00::,NOUN,bn:00070218n,False
7555,股市,04323026n,securities_market,securities_market%1:06:00::,NOUN,bn:00070218n,False
7556,鷹,00653388n,census,census%1:04:00::,NOUN,bn:00017097n,False
7557,鷹,01613294n,eagle,eagle%1:05:00::,NOUN,bn:00010631n,False
7558,鷹,01613294n,bird_of_Jove,bird_of_jove%1:05:00::,NOUN,bn:00010631n,False
7559,鷹,01610955n,falcon,falcon%1:05:00::,NOUN,bn:00032795n,False
7560,鷹,01605630n,hawk,hawk%1:05:00::,NOUN,bn:00043185n,True
7561,鷹,00653388n,nose_count,nose_count%1:04:00::,NOUN,bn:00017097n,False
7562,鷹,00653388n,nosecount,nosecount%1:04:00::,NOUN,bn:00017097n,False
7563,鷹,13392472n,eagle,eagle%1:21:00::,NOUN,bn:00029366n,False
7564,跌落,01972298v,fall,fall%2:38:03::,VERB,bn:00087976v,False
7565,跌落,01984119v,fall,fall%2:38:14::,VERB,bn:00087993v,False
7566,有毒,02450512a,poisonous,poisonous%5:00:00:toxic:00,ADJ,bn:00108743a,False
7567,有毒,02449430a,toxic,toxic%3:00:00::,ADJ,bn:00112032a,False
7568,有毒,02450512a,toxicant,toxicant%5:00:00:toxic:00,ADJ,bn:00108743a,False
7569,有毒,02449952a,deadly,deadly%5:00:00:toxic:00,ADJ,bn:00100971a,False
7570,有毒,02449952a,venomous,venomous%5:00:00:toxic:00,ADJ,bn:00100971a,False
7571,有毒,02449952a,virulent,virulent%5:00:00:toxic:00,ADJ,bn:00100971a,False
7572,有毒,00829656a,poisonous,poisonous%5:00:00:inedible:00,ADJ,bn:00108744a,False
7573,架,04190052n,shelf,shelf%1:06:00::,NOUN,bn:00070999n,True
7574,傳遞,01182021v,feed,feed%2:34:04::,VERB,bn:00088084v,False
7575,傳遞,02052476v,make_pass,make_pass%2:38:00::,VERB,bn:00090599v,False
7576,傳遞,02231661v,convey,convey%2:40:10::,VERB,bn:00085437v,False
7577,傳遞,02231661v,transmit,transmit%2:40:10::,VERB,bn:00085437v,False
7578,傳遞,01438304v,deliver,deliver%2:35:00::,VERB,bn:00086531v,False
7579,傳遞,02232190v,transfer,transfer%2:40:01::,VERB,bn:00095085v,False
7580,傳遞,02231661v,communicate,communicate%2:40:10::,VERB,bn:00085437v,False
7581,傳遞,02079933v,impart,impart%2:38:00::,VERB,bn:00084556v,False
7582,傳遞,02230247v,pass_on,pass_on%2:40:00::,VERB,bn:00091467v,False
7583,傳遞,02079933v,conduct,conduct%2:38:00::,VERB,bn:00084556v,False
7584,傳遞,02079933v,transmit,transmit%2:38:00::,VERB,bn:00084556v,False
7585,傳遞,02079933v,convey,convey%2:38:02::,VERB,bn:00084556v,False
7586,傳遞,02079933v,carry,carry%2:38:03::,VERB,bn:00084556v,False
7587,傳遞,02079933v,channel,channel%2:38:01::,VERB,bn:00084556v,False
7588,傳遞,02230772v,pass,pass%2:40:00::,VERB,bn:00088825v,False
7589,傳遞,02230772v,hand,hand%2:40:00::,VERB,bn:00088825v,False
7590,傳遞,01435380v,transfer,transfer%2:35:00::,VERB,bn:00084790v,False
7591,傳遞,01435380v,channel,channel%2:35:00::,VERB,bn:00084790v,False
7592,傳遞,02230772v,reach,reach%2:40:00::,VERB,bn:00088825v,False
7593,傳遞,02230772v,pass_on,pass_on%2:40:01::,VERB,bn:00088825v,False
7594,傳遞,02230772v,turn_over,turn_over%2:40:00::,VERB,bn:00088825v,False
7595,傳遞,01435380v,transmit,transmit%2:35:00::,VERB,bn:00084790v,False
7596,傳遞,01435380v,transport,transport%2:35:01::,VERB,bn:00084790v,False
7597,傳遞,01435380v,channelize,channelize%2:35:00::,VERB,bn:00084790v,False
7598,傳遞,01435380v,channelise,channelise%2:35:00::,VERB,bn:00084790v,False
7599,傳遞,02230772v,give,give%2:40:06::,VERB,bn:00088825v,False
7600,傳遞,02221635v,pass,pass%2:40:02::,VERB,bn:00091461v,False
7601,傳遞,02231473v,pass,pass%2:40:01::,VERB,bn:00091462v,False
7602,傳遞,02052476v,pass,pass%2:38:04::,VERB,bn:00090599v,False
7603,會,09854290n,bilingual,bilingual%1:18:00::,NOUN,bn:00010386n,False
7604,會,09854290n,bilingualist,bilingualist%1:18:00::,NOUN,bn:00010386n,False
7605,會,00595935v,know,know%2:31:03::,VERB,bn:00090141v,False
7606,種子,13135832n,seed,seed%1:20:00::,NOUN,bn:00070253n,True
7607,種子,11552386n,spermatophyte,spermatophyte%1:20:00::,NOUN,bn:00061876n,False
7608,種子,11552386n,phanerogam,phanerogam%1:20:00::,NOUN,bn:00061876n,False
7609,種子,11552386n,seed_plant,seed_plant%1:20:00::,NOUN,bn:00061876n,False
7610,環境,14513489n,canvass,canvass%1:26:00::,NOUN,bn:00015383n,False
7611,環境,13934596n,environment,environment%1:26:00::,NOUN,bn:00031074n,False
7612,環境,08567235n,environment,environment%1:15:00::,NOUN,bn:00031075n,False
7613,環境,08567235n,environs,environs%1:15:00::,NOUN,bn:00031075n,False
7614,環境,14513944n,milieu,milieu%1:26:00::,NOUN,bn:00054944n,False
7615,環境,08567235n,surroundings,surroundings%1:15:00::,NOUN,bn:00031075n,False
7616,環境,08567235n,surround,surround%1:15:00::,NOUN,bn:00031075n,False
7617,環境,14513944n,surroundings,surroundings%1:26:00::,NOUN,bn:00054944n,False
7618,環境,08494133n,ambiance,ambiance%1:15:00::,NOUN,bn:00003264n,False
7619,環境,08494133n,ambience,ambience%1:15:00::,NOUN,bn:00003264n,False
7620,環境,14512817n,context,context%1:26:00::,NOUN,bn:00019219n,False
7621,環境,14512817n,circumstance,circumstance%1:26:02::,NOUN,bn:00019219n,False
7622,環境,14513489n,canvas,canvas%1:26:00::,NOUN,bn:00015383n,False
7623,環境,14512817n,setting,setting%1:26:01::,NOUN,bn:00019219n,False
7624,環境,02943303a,environmental,environmental%3:01:01::,ADJ,bn:00102291a,False
7625,環境,02943151a,environmental,environmental%3:01:00::,ADJ,bn:00102292a,False
7626,實在,13954818n,actuality,actuality%1:26:00::,NOUN,bn:00001188n,False
7627,實在,13955461n,reality,reality%1:26:01::,NOUN,bn:00066414n,False
7628,實在,13955461n,realness,realness%1:26:00::,NOUN,bn:00066414n,False
7629,實在,13955461n,realism,realism%1:26:00::,NOUN,bn:00066414n,False
7630,實在,00013160a,concrete,concrete%3:00:00::,ADJ,bn:00100206a,False
7631,派,13754008n,pi,pi%1:23:00::,NOUN,bn:00062194n,False
7632,派,07625493n,pie,pie%1:13:00::,NOUN,bn:00062293n,True
7633,派,06835740n,pi,pi%1:10:00::,NOUN,bn:00062196n,False
7634,派,02385813v,cast,cast%2:41:14::,VERB,bn:00084628v,False
7635,脈動,07400906n,pulse,pulse%1:11:00::,NOUN,bn:00009395n,False
7636,脈動,07400906n,pulsation,pulsation%1:11:02::,NOUN,bn:00009395n,False
7637,脈動,07400906n,heartbeat,heartbeat%1:11:00::,NOUN,bn:00009395n,False
7638,脈動,07400906n,beat,beat%1:11:00::,NOUN,bn:00009395n,True
7639,擴大,00373544n,aggrandizement,aggrandizement%1:04:00::,NOUN,bn:00002002n,False
7640,擴大,00373544n,aggrandisement,aggrandisement%1:04:00::,NOUN,bn:00002002n,False
7641,擴大,14063633n,dilatation,dilatation%1:26:00::,NOUN,bn:00027121n,False
7642,擴大,14063633n,distention,distention%1:26:00::,NOUN,bn:00027121n,False
7643,擴大,00365709n,expansion,expansion%1:04:00::,NOUN,bn:00030922n,False
7644,擴大,00365709n,enlargement,enlargement%1:04:00::,NOUN,bn:00030922n,False
7645,擴大,00365995n,dilation,dilation%1:04:00::,NOUN,bn:00027122n,False
7646,擴大,00365995n,dilatation,dilatation%1:04:00::,NOUN,bn:00027122n,False
7647,擴大,14063633n,distension,distension%1:26:00::,NOUN,bn:00027121n,False
7648,擴大,03281935n,elongation,elongation%1:06:00::,NOUN,bn:00030427n,False
7649,擴大,00367768n,extension,extension%1:04:02::,NOUN,bn:00032412n,False
7650,擴大,00365329n,amplification,amplification%1:04:01::,NOUN,bn:00003665n,False
7651,擴大,00373544n,elevation,elevation%1:04:01::,NOUN,bn:00002002n,False
7652,擴大,03281935n,extension,extension%1:06:01::,NOUN,bn:00030427n,False
7653,擴大,00839834v,overdraw,overdraw%2:32:00::,VERB,bn:00082587v,False
7654,擴大,00839834v,hyperbolise,hyperbolise%2:32:00::,VERB,bn:00082587v,False
7655,擴大,00434077v,magnify,magnify%2:30:00::,VERB,bn:00082586v,False
7656,擴大,00434077v,amplify,amplify%2:30:00::,VERB,bn:00082586v,False
7657,擴大,00839834v,overstate,overstate%2:32:00::,VERB,bn:00082587v,False
7658,擴大,00839834v,exaggerate,exaggerate%2:32:00::,VERB,bn:00082587v,False
7659,擴大,00839834v,hyperbolize,hyperbolize%2:32:00::,VERB,bn:00082587v,False
7660,擴大,00240293v,blow_up,blow_up%2:30:00::,VERB,bn:00083679v,False
7661,擴大,00256507v,swell,swell%2:30:00::,VERB,bn:00089872v,False
7662,擴大,00256507v,swell_up,swell_up%2:30:00::,VERB,bn:00089872v,False
7663,擴大,00256507v,intumesce,intumesce%2:30:00::,VERB,bn:00089872v,False
7664,擴大,00256507v,tumefy,tumefy%2:30:00::,VERB,bn:00089872v,False
7665,擴大,00256507v,tumesce,tumesce%2:30:00::,VERB,bn:00089872v,False
7666,擴大,00839834v,amplify,amplify%2:32:00::,VERB,bn:00082587v,False
7667,擴大,00540235v,widen,widen%2:30:01::,VERB,bn:00084121v,False
7668,擴大,00540235v,broaden,broaden%2:30:02::,VERB,bn:00084121v,False
7669,擴大,00540235v,extend,extend%2:30:01::,VERB,bn:00084121v,False
7670,擴大,00240293v,enlarge,enlarge%2:30:01::,VERB,bn:00083679v,False
7671,擴大,02690093v,reach_out,reach_out%2:42:00::,VERB,bn:00087907v,False
7672,擴大,00240293v,magnify,magnify%2:30:01::,VERB,bn:00083679v,False
7673,擴大,02690093v,extend,extend%2:42:02::,VERB,bn:00087907v,False
7674,擴大,02690093v,poke_out,poke_out%2:42:00::,VERB,bn:00087907v,False
7675,擴大,00839834v,magnify,magnify%2:32:00::,VERB,bn:00082587v,False
7676,擴大,02561168v,carry,carry%2:41:00::,VERB,bn:00084559v,False
7677,擴大,02535645a,augmentative,augmentative%5:00:00:increasing:00,ADJ,bn:00097759a,False
7678,擴大,01434218a,elongated,elongated%5:00:02:long:01,ADJ,bn:00102132a,False
7679,擴大,01434218a,extended,extended%5:00:00:long:01,ADJ,bn:00102132a,False
7680,擴大,01434218a,lengthened,lengthened%5:00:00:long:01,ADJ,bn:00102132a,False
7681,擴大,01434218a,prolonged,prolonged%5:00:00:long:01,ADJ,bn:00102132a,False
7682,滿,15207556n,full_moon,full_moon%1:28:00::,NOUN,bn:00036765n,False
7683,滿,15207556n,full-of-the-moon,full-of-the-moon%1:28:00::,NOUN,bn:00036765n,False
7684,滿,15207556n,full_phase_of_the_moon,full_phase_of_the_moon%1:28:00::,NOUN,bn:00036765n,False
7685,滿,15207556n,full,full%1:28:00::,NOUN,bn:00036765n,False
7686,滿,08157405n,Qing,qing%1:14:00::,NOUN,bn:00017443n,False
7687,滿,08157405n,Qing_dynasty,qing_dynasty%1:14:00::,NOUN,bn:00017443n,False
7688,滿,08157405n,Ch'ing,ch'ing%1:14:00::,NOUN,bn:00017443n,False
7689,滿,08157405n,Ch'ing_dynasty,ch'ing_dynasty%1:14:00::,NOUN,bn:00017443n,False
7690,滿,08157405n,Manchu,manchu%1:14:00::,NOUN,bn:00017443n,False
7691,滿,08157405n,Manchu_dynasty,manchu_dynasty%1:14:00::,NOUN,bn:00017443n,False
7692,滿,14452442n,solidity,solidity%1:26:00::,NOUN,bn:00072729n,False
7693,滿,14451911n,fullness,fullness%1:26:00::,NOUN,bn:00036789n,False
7694,滿,01083157a,full,full%3:00:00::,ADJ,bn:00103391a,False
7695,清,08157405n,Qing,qing%1:14:00::,NOUN,bn:00017443n,False
7696,清,08157405n,Qing_dynasty,qing_dynasty%1:14:00::,NOUN,bn:00017443n,False
7697,清,08157405n,Ch'ing,ch'ing%1:14:00::,NOUN,bn:00017443n,False
7698,清,08157405n,Ch'ing_dynasty,ch'ing_dynasty%1:14:00::,NOUN,bn:00017443n,False
7699,清,08157405n,Manchu,manchu%1:14:00::,NOUN,bn:00017443n,False
7700,清,08157405n,Manchu_dynasty,manchu_dynasty%1:14:00::,NOUN,bn:00017443n,False
7701,崇拜,01218766n,idolization,idolization%1:04:01::,NOUN,bn:00001498n,False
7702,崇拜,01218766n,idolisation,idolisation%1:04:01::,NOUN,bn:00001498n,False
7703,崇拜,01028655n,worship,worship%1:04:00::,NOUN,bn:00081651n,True
7704,崇拜,01218766n,adoration,adoration%1:04:01::,NOUN,bn:00001498n,False
7705,崇拜,01043989n,adoration,adoration%1:04:02::,NOUN,bn:00001499n,False
7706,崇拜,01043989n,latria,latria%1:04:00::,NOUN,bn:00001499n,False
7707,崇拜,02012073a,adoring,adoring%5:00:00:reverent:00,ADJ,bn:00096496a,False
7708,崇拜,02012073a,worshipful,worshipful%5:00:00:reverent:00,ADJ,bn:00096496a,False
7709,城,08524735n,city,city%1:15:00::,NOUN,bn:00019319n,False
7710,城,08524735n,metropolis,metropolis%1:15:00::,NOUN,bn:00019319n,True
7711,城,08665504n,town,town%1:15:00::,NOUN,bn:00077773n,True
7712,城,08524735n,urban_center,urban_center%1:15:00::,NOUN,bn:00019319n,False
7713,怒,14036539n,anger,anger%1:26:00::,NOUN,bn:00004086n,True
7714,怒,14036539n,angriness,angriness%1:26:00::,NOUN,bn:00004086n,False
7715,減緩,14446034n,reprieve,reprieve%1:26:00::,NOUN,bn:00067205n,False
7716,減緩,14446034n,respite,respite%1:26:00::,NOUN,bn:00067205n,False
7717,減緩,02312996v,relieve,relieve%2:40:01::,VERB,bn:00092748v,False
7718,大氣,14841267n,air,air%1:27:00::,NOUN,bn:00002185n,True
7719,大氣,14524849n,atmosphere,atmosphere%1:26:01::,NOUN,bn:00003263n,False
7720,大氣,14524849n,ambiance,ambiance%1:26:00::,NOUN,bn:00003263n,False
7721,大氣,14524849n,ambience,ambience%1:26:00::,NOUN,bn:00003263n,False
7722,大氣,14520278n,atmosphere,atmosphere%1:26:00::,NOUN,bn:00006806n,False
7723,大氣,14520278n,atmospheric_state,atmospheric_state%1:26:00::,NOUN,bn:00006806n,False
7724,大氣,09210604n,atmosphere,atmosphere%1:17:00::,NOUN,bn:00006807n,True
7725,大氣,02831736a,atmospheric,atmospheric%3:01:00::,ADJ,bn:00097695a,False
7726,大氣,02831736a,atmospherical,atmospherical%3:01:00::,ADJ,bn:00097695a,False
7727,波,08982587n,Poland,poland%1:15:00::,NOUN,bn:00063279n,False
7728,波,08982587n,Republic_of_Poland,republic_of_poland%1:15:00::,NOUN,bn:00063279n,False
7729,波,08982587n,Polska,polska%1:15:00::,NOUN,bn:00063279n,False
7730,波,07344663n,ripple,ripple%1:11:00::,NOUN,bn:00067783n,False
7731,波,07344663n,rippling,rippling%1:11:00::,NOUN,bn:00067783n,False
7732,波,07344663n,riffle,riffle%1:11:00::,NOUN,bn:00067783n,False
7733,波,07352190n,wave,wave%1:11:01::,NOUN,bn:00056171n,True
7734,波,07352190n,moving_ridge,moving_ridge%1:11:00::,NOUN,bn:00056171n,False
7735,波,07344663n,wavelet,wavelet%1:11:00::,NOUN,bn:00067783n,False
7736,波,05554405n,breast,breast%1:08:00::,NOUN,bn:00012047n,False
7737,波,07345593n,wave,wave%1:11:00::,NOUN,bn:00079036n,False
7738,波,05554405n,bosom,bosom%1:08:00::,NOUN,bn:00012047n,False
7739,波,05554405n,knocker,knocker%1:08:00::,NOUN,bn:00012047n,False
7740,波,05554405n,boob,boob%1:08:00::,NOUN,bn:00012047n,False
7741,波,05554405n,tit,tit%1:08:01::,NOUN,bn:00012047n,False
7742,波,05554405n,titty,titty%1:08:00::,NOUN,bn:00012047n,False
7743,波,07345593n,undulation,undulation%1:11:00::,NOUN,bn:00079036n,False
7744,鮮,01067694a,fresh,fresh%3:00:01::,ADJ,bn:00103326a,False
7745,衛,08159591n,Wei,wei%1:14:00::,NOUN,bn:00080827n,False
7746,衛,08159591n,Wei_dynasty,wei_dynasty%1:14:00::,NOUN,bn:00080827n,False
7747,分化,04082886n,reticle,reticle%1:06:00::,NOUN,bn:00041462n,False
7748,分化,04082886n,reticule,reticule%1:06:01::,NOUN,bn:00041462n,False
7749,分化,04082886n,graticule,graticule%1:06:00::,NOUN,bn:00041462n,False
7750,分化,13559782n,specialization,specialization%1:22:00::,NOUN,bn:00027038n,False
7751,分化,13559782n,specialisation,specialisation%1:22:00::,NOUN,bn:00027038n,False
7752,分化,13559782n,differentiation,differentiation%1:22:00::,NOUN,bn:00027038n,False
7753,選擇,00161243n,choice,choice%1:04:00::,NOUN,bn:00018661n,True
7754,選擇,05790944n,option,option%1:09:00::,NOUN,bn:00003132n,True
7755,選擇,05790944n,alternative,alternative%1:09:00::,NOUN,bn:00003132n,False
7756,選擇,13563746n,survival,survival%1:22:00::,NOUN,bn:00057001n,False
7757,選擇,13563746n,survival_of_the_fittest,survival_of_the_fittest%1:22:00::,NOUN,bn:00057001n,False
7758,選擇,13563746n,natural_selection,natural_selection%1:22:00::,NOUN,bn:00057001n,False
7759,選擇,00161243n,selection,selection%1:04:00::,NOUN,bn:00018661n,False
7760,選擇,08399818n,selection,selection%1:14:00::,NOUN,bn:00070311n,False
7761,選擇,05790944n,choice,choice%1:09:02::,NOUN,bn:00003132n,False
7762,選擇,00161243n,option,option%1:04:00::,NOUN,bn:00018661n,False
7763,選擇,13563746n,selection,selection%1:22:00::,NOUN,bn:00057001n,False
7764,選擇,00161243n,pick,pick%1:04:00::,NOUN,bn:00018661n,False
7765,選擇,00674607v,choose,choose%2:31:00::,VERB,bn:00084931v,False
7766,選擇,00674607v,take,take%2:31:01::,VERB,bn:00084931v,False
7767,選擇,00674607v,select,select%2:31:00::,VERB,bn:00084931v,False
7768,選擇,00674607v,pick_out,pick_out%2:31:00::,VERB,bn:00084931v,False
7769,選擇,01382083v,pick,pick%2:35:01::,VERB,bn:00086141v,False
7770,選擇,01382083v,pluck,pluck%2:35:01::,VERB,bn:00086141v,False
7771,選擇,01382083v,cull,cull%2:35:00::,VERB,bn:00086141v,False
7772,選擇,00676864v,elect,elect%2:31:00::,VERB,bn:00087518v,False
7773,選擇,02342899a,choice,choice%5:00:00:superior:02,ADJ,bn:00099634a,False
7774,選擇,02342899a,prime,prime%5:00:00:superior:02,ADJ,bn:00099634a,False
7775,選擇,02342899a,prize,prize%5:00:00:superior:02,ADJ,bn:00099634a,False
7776,選擇,02342899a,quality,quality%5:00:00:superior:02,ADJ,bn:00099634a,False
7777,選擇,02342899a,select,select%5:00:02:superior:02,ADJ,bn:00099634a,False
7778,選擇,02123475a,selected,selected%3:00:00::,ADJ,bn:00110291a,False
7779,填,01020731v,complete,complete%2:32:00::,VERB,bn:00085479v,False
7780,填,01020731v,fill_out,fill_out%2:32:00::,VERB,bn:00085479v,False
7781,填,01020731v,fill_in,fill_in%2:32:02::,VERB,bn:00085479v,False
7782,填,01020731v,make_out,make_out%2:32:02::,VERB,bn:00085479v,False
7783,師範,08412620n,normal_school,normal_school%1:14:00::,NOUN,bn:00058010n,False
7784,師範,08412620n,teachers_college,teachers_college%1:14:00::,NOUN,bn:00058010n,False
7785,纏,02896294n,breechcloth,breechcloth%1:06:00::,NOUN,bn:00012982n,False
7786,纏,02896294n,breechclout,breechclout%1:06:00::,NOUN,bn:00012982n,False
7787,纏,02896294n,loincloth,loincloth%1:06:00::,NOUN,bn:00012982n,False
7788,捕,01480149v,capture,capture%2:35:00::,VERB,bn:00084511v,False
7789,捕,01480149v,catch,catch%2:35:03::,VERB,bn:00084511v,False
7790,聽,00882159n,listening,listening%1:04:00::,NOUN,bn:00043373n,False
7791,聽,05657718n,hearing,hearing%1:09:00::,NOUN,bn:00007120n,True
7792,聽,05657718n,audition,audition%1:09:00::,NOUN,bn:00007120n,False
7793,聽,05657718n,auditory_sense,auditory_sense%1:09:00::,NOUN,bn:00007120n,False
7794,聽,05657718n,sense_of_hearing,sense_of_hearing%1:09:00::,NOUN,bn:00007120n,False
7795,聽,05657718n,auditory_modality,auditory_modality%1:09:00::,NOUN,bn:00007120n,False
7796,聽,00882159n,hearing,hearing%1:04:00::,NOUN,bn:00043373n,False
7797,聽,02189588v,hark,hark%2:39:00::,VERB,bn:00089213v,False
7798,聽,02189588v,harken,harken%2:39:00::,VERB,bn:00089213v,False
7799,聽,02169702v,hear,hear%2:39:00::,VERB,bn:00089277v,False
7800,聽,02189588v,hearken,hearken%2:39:00::,VERB,bn:00089213v,False
7801,聽,02169891v,listen,listen%2:39:00::,VERB,bn:00090400v,False
7802,聽,02171039v,listen,listen%2:39:01::,VERB,bn:00089280v,False
7803,聽,02171039v,hear,hear%2:39:05::,VERB,bn:00089280v,False
7804,聽,02171039v,take_heed,take_heed%2:39:00::,VERB,bn:00089280v,False
7805,聽,02868704a,auditory,auditory%3:01:00::,ADJ,bn:00097753a,False
7806,聽,02868704a,audile,audile%3:01:00::,ADJ,bn:00097753a,False
7807,聽,02868704a,auditive,auditive%3:01:00::,ADJ,bn:00097753a,False
7808,外國,08168367n,foreign_country,foreign_country%1:14:00::,NOUN,bn:00035825n,False
7809,外國,01037763a,abroad,abroad%5:00:00:foreign:02,ADJ,bn:00096185a,False
7810,外國,01037763a,overseas,overseas%5:00:00:foreign:02,ADJ,bn:00096185a,False
